timestamp,model,recall,precision,f1_score,pr_auc,roc_auc,true_negative,false_positive,false_negative,true_positive,threshold,threshold_strategy,validation_f1_at_threshold,seed
2026-06-28T11:38:23,Elliptic-MLP,0.45098039215686275,0.3333333333333333,0.38333333333333336,0.40689586482403345,0.7678613779200758,8065,368,224,184,0.48000000000000004,f1,0.7006802721088435,42
2026-06-28T11:38:36,Elliptic-LSTM,0.4215686274509804,0.688,0.5227963525835866,0.5197127045469463,0.8641451594882968,8346,78,236,172,0.98,f1,0.6798479087452471,42
2026-06-28T11:38:57,Elliptic-Transformer,0.4362745098039216,0.7946428571428571,0.5632911392405063,0.5490022308359195,0.8538739688657989,8378,46,230,178,0.89,f1,0.8358445678033307,42
2026-06-28T11:39:01,Elliptic-GCN,0.46568627450980393,0.16979445933869527,0.24885396201702684,0.2938805744896957,0.7725396900133231,7504,929,218,190,0.5,f1,0.4568469505178366,42
2026-06-28T11:39:06,Elliptic-GraphSAGE,0.4362745098039216,0.43309002433090027,0.4346764346764347,0.4177266944420934,0.788255987797704,8200,233,230,178,0.8,f1,0.6222808174027686,42
2026-06-28T11:39:12,Elliptic-GAT,0.39950980392156865,0.3286290322580645,0.3606194690265487,0.32513024570553584,0.8181929418275078,8100,333,245,163,0.91,f1,0.5472972972972973,42
2026-06-28T11:43:02,MLP,0.3384545865341166,0.5874509803921568,0.4294724770642202,0.4267505606952522,0.8536611664220629,56315,526,1464,749,0.87,f1,0.38004246284501064,42
2026-06-28T11:46:14,LSTM,0.38816086760054225,0.4761640798226164,0.4276823500124471,0.40285591470645316,0.8450095212488244,55887,945,1354,859,0.89,f1,0.3669042454291912,42
2026-06-28T11:48:26,Transformer,0.982828739267962,0.037901230265221485,0.07298780180875518,0.1258869179557863,0.706339427288789,1621,55211,38,2175,0.46,f1,0.06081828843263243,42
2026-06-28T11:48:47,GCN,0.3271577044735653,0.198410523431077,0.24701467076083247,0.12000971000016125,0.7834247812169912,53916,2925,1489,724,0.78,f1,0.24948392804482453,42
2026-06-28T11:49:21,GraphSAGE,0.3895164934478084,0.237531000275558,0.2951044162957891,0.2407283477548015,0.7992802446615163,54074,2767,1351,862,0.62,f1,0.30707070707070705,42
2026-06-28T11:49:39,GAT,0.2123813827383642,0.1540478531628974,0.17857142857142858,0.09858515252775155,0.7395605986091025,54260,2581,1743,470,0.9500000000000001,f1,0.19004815409309792,42
2026-06-28T12:57:18,Elliptic-GAT-sampled_complement,0.4877450980392157,0.08522483940042827,0.14509660955158585,0.0828183555279434,0.6628284540425917,6297,2136,209,199,0.6,f1,0.35326299335678,42
2026-06-28T13:01:50,Elliptic-GCN-sampled_complement,0.3382352941176471,0.08635794743429287,0.13758723828514458,0.08270427349206468,0.6742928109225429,6973,1460,270,138,0.77,f1,0.3216715257531584,42
2026-06-28T13:02:42,Elliptic-GraphSAGE-sampled_complement,0.35784313725490197,0.38421052631578945,0.37055837563451777,0.24827899570375117,0.7581437768988776,8199,234,262,146,0.5700000000000001,f1,0.6724960254372019,42
2026-06-28T13:52:42,GCN-sampled_complement,0.3691821057388161,0.13380281690140844,0.19641783868253396,0.10269941792131579,0.7096845838026405,51552,5289,1396,817,0.53,f1,0.1823489010989011,42
2026-06-28T14:11:13,GAT-sampled_complement,0.9986443741527339,0.037459531840602064,0.07221042313347492,0.04073265558718076,0.5054607698106959,54,56787,3,2210,0.17,f1,0.060814366530719643,42
2026-06-28T15:31:40,GraphSAGE-sampled_complement,0.315860822413014,0.22120253164556963,0.2601898380792853,0.14238307067499092,0.7999120957451866,54380,2461,1514,699,0.6,f1,0.26756496631376325,42
2026-06-28T15:47:13,Elliptic-MLP,0.47794117647058826,0.30854430379746833,0.375,0.34227136199894354,0.7974553748927532,7996,437,213,195,0.91,f1,0.7461645746164575,43
2026-06-28T15:47:26,Elliptic-LSTM,0.39950980392156865,0.6392156862745098,0.4917043740573152,0.4503547529722579,0.8433217185259668,8332,92,245,163,0.9400000000000001,f1,0.7029096477794793,43
2026-06-28T15:47:43,Elliptic-Transformer,0.4387254901960784,0.7489539748953975,0.5533230293663061,0.5276079778666949,0.8315551796454574,8364,60,229,179,0.77,f1,0.8317757009345794,43
2026-06-28T15:47:46,Elliptic-GCN,0.5833333333333334,0.1178801386825161,0.196126905644829,0.13708748001775245,0.7638835120197729,6652,1781,170,238,0.5,f1,0.4,43
2026-06-28T15:47:51,Elliptic-GraphSAGE,0.3897058823529412,0.5389830508474577,0.4523470839260313,0.4280631454087309,0.801422923017185,8297,136,249,159,0.8300000000000001,f1,0.6479750778816199,43
2026-06-28T15:47:57,Elliptic-GAT,0.4387254901960784,0.2679640718562874,0.33271375464684017,0.33086811056156334,0.8029976190642273,7944,489,229,179,0.88,f1,0.5326340326340326,43
2026-06-28T15:48:04,Elliptic-MLP,0.47794117647058826,0.25523560209424084,0.33276450511945393,0.44498856978960105,0.772856634649591,7864,569,213,195,0.5,f1,0.663760896637609,44
2026-06-28T15:48:15,Elliptic-LSTM,0.4387254901960784,0.6006711409395973,0.5070821529745042,0.48480275497464115,0.8426440911122284,8305,119,229,179,0.85,f1,0.6718851924331376,44
2026-06-28T15:48:25,Elliptic-Transformer,0.42892156862745096,0.8101851851851852,0.5608974358974359,0.5010822797272969,0.7670099319404875,8383,41,233,175,0.91,f1,0.8444802578565673,44
2026-06-28T15:48:28,Elliptic-GCN,0.47549019607843135,0.1563255439161966,0.23529411764705882,0.17857597608928155,0.7752143190965466,7386,1047,214,194,0.5,f1,0.5,44
2026-06-28T15:48:33,Elliptic-GraphSAGE,0.4264705882352941,0.37100213219616207,0.39680729760547323,0.38477149203934313,0.7960335563135488,8138,295,234,174,0.85,f1,0.5630306988896147,44
2026-06-28T15:48:39,Elliptic-GAT,0.3382352941176471,0.46308724832214765,0.3909348441926346,0.3814623747792578,0.8337381970456865,8273,160,270,138,0.93,f1,0.5410852713178295,44
2026-06-28T15:48:46,Elliptic-MLP,0.4264705882352941,0.38752783964365256,0.40606767794632437,0.40370497613544515,0.7692548589458313,8158,275,234,174,0.49,f1,0.718562874251497,45
2026-06-28T15:48:57,Elliptic-LSTM,0.39705882352941174,0.6136363636363636,0.48214285714285715,0.44033199264415046,0.8409196180846508,8322,102,246,162,0.8300000000000001,f1,0.691044776119403,45
2026-06-28T15:49:13,Elliptic-Transformer,0.4411764705882353,0.8071748878923767,0.5705229793977813,0.538379691381442,0.8510979949909687,8381,43,228,180,0.97,f1,0.8585209003215434,45
2026-06-28T15:49:16,Elliptic-GCN,0.46568627450980393,0.1452599388379205,0.22144522144522144,0.20658903670968182,0.7656976967236556,7315,1118,218,190,0.51,f1,0.4452690166975881,45
2026-06-28T15:49:21,Elliptic-GraphSAGE,0.39705882352941174,0.4879518072289157,0.43783783783783786,0.4191009390303219,0.7949110985553952,8263,170,246,162,0.8400000000000001,f1,0.6063675832127352,45
2026-06-28T15:49:28,Elliptic-GAT,0.35784313725490197,0.5572519083969466,0.43582089552238806,0.43372901650856877,0.8394237275130614,8317,116,262,146,0.93,f1,0.57166392092257,45
2026-06-28T15:49:35,Elliptic-MLP,0.4950980392156863,0.20739219712525667,0.29232995658465993,0.3226649282109442,0.7746988662653488,7661,772,206,202,0.48000000000000004,f1,0.6325267304445695,46
2026-06-28T15:49:46,Elliptic-LSTM,0.39705882352941174,0.6694214876033058,0.49846153846153846,0.48786009521335594,0.8449874192317002,8344,80,246,162,0.92,f1,0.6870588235294117,46
2026-06-28T15:50:03,Elliptic-Transformer,0.45098039215686275,0.8214285714285714,0.5822784810126582,0.543277875040918,0.8485518732659256,8384,40,224,184,0.9400000000000001,f1,0.8464052287581699,46
2026-06-28T15:50:06,Elliptic-GCN,0.4166666666666667,0.192090395480226,0.262954369682908,0.2146384762702363,0.7948651771867291,7718,715,238,170,0.52,f1,0.5132496513249651,46
2026-06-28T15:50:13,Elliptic-GraphSAGE,0.4387254901960784,0.455470737913486,0.4469413233458177,0.4490405301249526,0.8185411304329631,8219,214,229,179,0.76,f1,0.6095592799503414,46
2026-06-28T15:50:18,Elliptic-GAT,0.38480392156862747,0.4254742547425474,0.4041184041184041,0.36006434417526484,0.8102287814212605,8221,212,251,157,0.9,f1,0.603299293008641,46
2026-06-28T15:50:25,Elliptic-MLP,0.41911764705882354,0.49709302325581395,0.45478723404255317,0.4243291952761683,0.772527483067222,8260,173,237,171,0.51,f1,0.7503949447077409,47
2026-06-28T15:50:37,Elliptic-LSTM,0.39950980392156865,0.6293436293436293,0.48875562218890556,0.4685575878498289,0.8512772214773848,8328,96,245,163,0.9400000000000001,f1,0.7233727810650887,47
2026-06-28T15:50:48,Elliptic-Transformer,0.4215686274509804,0.9197860962566845,0.5781512605042017,0.49545578418796465,0.6931705107256577,8409,15,236,172,0.9400000000000001,f1,0.8404344193817878,47
2026-06-28T15:50:51,Elliptic-GCN,0.3627450980392157,0.2596491228070175,0.30265848670756645,0.29204904777655416,0.7945979322595871,8011,422,260,148,0.52,f1,0.510188679245283,47
2026-06-28T15:50:56,Elliptic-GraphSAGE,0.43137254901960786,0.4160756501182033,0.42358604091456076,0.44135990120312085,0.7973690543453239,8186,247,232,176,0.8200000000000001,f1,0.5940199335548173,47
2026-06-28T15:51:01,Elliptic-GAT,0.37254901960784315,0.32688172043010755,0.34822451317296677,0.2945536287610826,0.8234817465465969,8120,313,256,152,0.89,f1,0.5256410256410257,47
2026-06-28T15:51:09,Elliptic-MLP,0.45588235294117646,0.41517857142857145,0.43457943925233644,0.3393192443272283,0.7992121578858035,8171,262,222,186,0.91,f1,0.779788838612368,48
2026-06-28T15:51:21,Elliptic-LSTM,0.3946078431372549,0.679324894514768,0.4992248062015504,0.4798043408542151,0.8411762378265647,8348,76,247,161,0.98,f1,0.6931567328918322,48
2026-06-28T15:51:32,Elliptic-Transformer,0.4264705882352941,0.7802690582959642,0.5515055467511886,0.4918600811260406,0.7209894582239353,8375,49,234,174,0.87,f1,0.8447304907481898,48
2026-06-28T15:51:35,Elliptic-GCN,0.40931372549019607,0.18271334792122537,0.2526475037821483,0.23886413787494257,0.8269290462538628,7686,747,241,167,0.5,f1,0.43889264010803514,48
2026-06-28T15:51:39,Elliptic-GraphSAGE,0.43137254901960786,0.37849462365591396,0.4032073310423826,0.41872451600376515,0.797816933010605,8144,289,232,176,0.8200000000000001,f1,0.5908496732026144,48
2026-06-28T15:51:45,Elliptic-GAT,0.42401960784313725,0.3045774647887324,0.35450819672131145,0.3421008785224873,0.8057898126640671,8038,395,235,173,0.87,f1,0.5279503105590062,48
2026-06-28T15:51:53,Elliptic-MLP,0.4534313725490196,0.42923433874709976,0.4410011918951132,0.45088857341153077,0.7968764168776725,8187,246,223,185,0.91,f1,0.7753568745304282,49
2026-06-28T15:52:03,Elliptic-LSTM,0.4068627450980392,0.6666666666666666,0.5053272450532724,0.49355779641941433,0.8482132050351004,8341,83,242,166,0.91,f1,0.7328818660647103,49
2026-06-28T15:52:20,Elliptic-Transformer,0.45098039215686275,0.8288288288288288,0.5841269841269842,0.5437549979160302,0.8355951948680707,8386,38,224,184,0.9400000000000001,f1,0.8370967741935483,49
2026-06-28T15:52:24,Elliptic-GCN,0.4068627450980392,0.21558441558441557,0.28183361629881154,0.2459663049946434,0.7471220671358784,7829,604,242,166,0.54,f1,0.5313868613138686,49
2026-06-28T15:52:29,Elliptic-GraphSAGE,0.49019607843137253,0.3616636528028933,0.4162330905306972,0.4030182637353477,0.801109902042164,8080,353,208,200,0.81,f1,0.5755395683453237,49
2026-06-28T15:52:34,Elliptic-GAT,0.3897058823529412,0.33544303797468356,0.36054421768707484,0.33116587617301124,0.8183077452491728,8118,315,249,159,0.9,f1,0.5557865557865558,49
2026-06-28T15:52:41,Elliptic-MLP,0.48284313725490197,0.24748743718592964,0.3272425249169435,0.3412681770238628,0.7698405017171105,7834,599,211,197,0.51,f1,0.6344993968636912,50
2026-06-28T15:52:52,Elliptic-LSTM,0.40931372549019607,0.6185185185185185,0.49262536873156343,0.4781585522299195,0.8362188506694225,8321,103,241,167,0.9600000000000001,f1,0.669054441260745,50
2026-06-28T15:53:12,Elliptic-Transformer,0.4534313725490196,0.7676348547717843,0.5701078582434514,0.5354470141638786,0.8378919706534086,8368,56,223,185,0.98,f1,0.8471892319873318,50
2026-06-28T15:53:16,Elliptic-GCN,0.4632352941176471,0.16770186335403728,0.24625407166123778,0.24981412514763857,0.7680892409139631,7495,938,219,189,0.5,f1,0.47073023536511766,50
2026-06-28T15:53:20,Elliptic-GraphSAGE,0.40441176470588236,0.37585421412300685,0.38961038961038963,0.37869103258399905,0.7957504714206327,8159,274,243,165,0.85,f1,0.577304964539007,50
2026-06-28T15:53:25,Elliptic-GAT,0.4166666666666667,0.31307550644567217,0.35751840168243953,0.3311001718816622,0.8165871471320651,8060,373,238,170,0.88,f1,0.5138993238166792,50
2026-06-28T15:53:32,Elliptic-MLP,0.4166666666666667,0.3490759753593429,0.37988826815642457,0.4242455575533026,0.7626299749118194,8116,317,238,170,0.49,f1,0.7202898550724638,51
2026-06-28T15:53:47,Elliptic-LSTM,0.39215686274509803,0.6986899563318777,0.5023547880690737,0.44626969685281503,0.8292890993054391,8355,69,248,160,0.99,f1,0.7298355520751761,51
2026-06-28T15:53:59,Elliptic-Transformer,0.40441176470588236,0.8505154639175257,0.5481727574750831,0.5089110851152706,0.8257583957134611,8395,29,243,165,0.9400000000000001,f1,0.8216039279869067,51
2026-06-28T15:54:02,Elliptic-GCN,0.5759803921568627,0.1390532544378698,0.22402287893231648,0.1751332246017478,0.7841250991087767,6978,1455,173,235,0.54,f1,0.4656810982048574,51
2026-06-28T15:54:06,Elliptic-GraphSAGE,0.3382352941176471,0.2942430703624733,0.314709236031927,0.3485067674840219,0.7735347014413497,8102,331,270,138,0.52,f1,0.4703770197486535,51
2026-06-28T15:54:11,Elliptic-GAT,0.34558823529411764,0.37105263157894736,0.35786802030456855,0.28934854624693335,0.8165819155837362,8194,239,267,141,0.92,f1,0.5374800637958532,51
2026-06-28T16:00:48,MLP,0.38635336647085405,0.5150602409638554,0.4415182029434547,0.42692000240989414,0.8513718351171082,56036,805,1358,855,0.87,f1,0.37775647171620325,43
2026-06-28T16:05:02,LSTM,0.3791233619521012,0.2850832483860007,0.32544608223429017,0.3677850662756363,0.839673040499831,54728,2104,1374,839,0.87,f1,0.37172104926423544,43
2026-06-28T16:12:43,Transformer,0.3560777225485766,0.5022307202039515,0.4167107350608144,0.3830396700355996,0.8402868075443835,56051,781,1425,788,0.9600000000000001,f1,0.36538461538461536,43
2026-06-28T16:13:04,GCN,0.3000451875282422,0.1850613154960981,0.22892604723323565,0.11413413385110921,0.7764405530961087,53917,2924,1549,664,0.98,f1,0.2247585601404741,43
2026-06-28T16:13:42,GraphSAGE,0.35652959783099863,0.2773286467486819,0.31198102016607354,0.16909042697378757,0.8046315574812015,54785,2056,1424,789,0.8,f1,0.31711247180148244,43
2026-06-28T16:14:04,GAT,0.27474017171260734,0.15506248406018872,0.19823932181284643,0.1023450023691464,0.7666043059538379,53528,3313,1605,608,0.8200000000000001,f1,0.20332813312532502,43
2026-06-28T16:17:43,MLP,0.4265702666064166,0.46709549727857497,0.4459140292867265,0.43970297754092225,0.8564280270538156,55764,1077,1269,944,0.81,f1,0.38410211778357994,44
2026-06-28T16:23:52,LSTM,0.34342521464075915,0.5584129316678913,0.4252937884722999,0.40412961776874773,0.8501946652827986,56231,601,1453,760,0.9400000000000001,f1,0.3733709052483269,44
2026-06-28T16:30:41,Transformer,0.40036150022593764,0.29106438896189224,0.3370743770211147,0.3534795320014253,0.8394004539234783,54674,2158,1327,886,0.91,f1,0.3693774203157581,44
2026-06-28T16:31:01,GCN,0.3366470854044284,0.1970899470899471,0.24862339395961955,0.11984325514655603,0.7778104488565002,53806,3035,1468,745,0.72,f1,0.2581388648804379,44
2026-06-28T16:31:26,GraphSAGE,0.36782647989154993,0.21637426900584794,0.27246861924686194,0.13336186928730076,0.7829414763515383,53893,2948,1399,814,0.5700000000000001,f1,0.2552112676056338,44
2026-06-28T16:31:44,GAT,0.184365115228197,0.11425371044525343,0.14107883817427386,0.07630127022780431,0.6844857854294933,53678,3163,1805,408,0.99,f1,0.16751677852348992,44
2026-06-28T16:34:20,MLP,0.38725711703569815,0.5113365155131265,0.4407302648495757,0.42005410193877957,0.8491515280576741,56022,819,1356,857,0.86,f1,0.3829508196721311,45
2026-06-28T16:39:12,LSTM,0.3587889742431089,0.5254798146922568,0.4264232008592911,0.39546761168434663,0.8402080243547039,56115,717,1419,794,0.91,f1,0.3757495003331113,45
2026-06-28T16:43:31,Transformer,1.0,0.0374798882208485,0.07225178752162983,0.12405129480880712,0.6587827382179118,0,56832,0,2213,0.01,f1,0.060760325149848096,45
2026-06-28T16:43:49,GCN,0.315860822413014,0.1936824605153782,0.24012366884232222,0.11829234626446139,0.7752217474938792,53931,2910,1514,699,0.99,f1,0.2444113263785395,45
2026-06-28T16:44:24,GraphSAGE,0.36466335291459556,0.24343891402714932,0.29196816208393633,0.17978821453951685,0.8076542987222912,54333,2508,1406,807,0.76,f1,0.29913473423980225,45
2026-06-28T16:44:43,GAT,0.359240849525531,0.14237106017191978,0.2039245863793767,0.09582238061758826,0.7248267423864031,52052,4789,1418,795,0.65,f1,0.1988928430209569,45
2026-06-28T17:03:43,MLP,0.36285585178490737,0.5560941828254847,0.43915777960076563,0.432344737105413,0.8534245641076165,56200,641,1410,803,0.88,f1,0.3831932773109244,46
2026-06-28T17:05:58,LSTM,0.3479439674649797,0.4540094339622642,0.39396265029419286,0.37889317412408996,0.8409140914100952,55906,926,1443,770,0.88,f1,0.35667471541911006,46
2026-06-28T17:08:15,Transformer,1.0,0.0374798882208485,0.07225178752162983,0.12151254314187322,0.6968338261725349,0,56832,0,2213,0.01,f1,0.060760325149848096,46
2026-06-28T17:08:37,GCN,0.3755083596927248,0.21845425867507887,0.27621738407844443,0.13167340816399647,0.7961049306222662,53868,2973,1382,831,0.5800000000000001,f1,0.27750138197899393,46
2026-06-28T17:09:10,GraphSAGE,0.35743334839584273,0.2650804289544236,0.30440638830094285,0.20043465104428992,0.8025075425235659,54648,2193,1422,791,0.74,f1,0.302504816955684,46
2026-06-28T17:09:28,GAT,0.21870763669227294,0.13263907919978077,0.16513135448652336,0.08698863387262276,0.7162864259506423,53676,3165,1729,484,0.75,f1,0.17215727948990436,46
2026-06-28T17:13:05,MLP,0.36466335291459556,0.5719347980155918,0.445364238410596,0.4402649524706124,0.8599595960328306,56237,604,1406,807,0.85,f1,0.38785834738617203,47
2026-06-28T17:17:17,LSTM,0.3926796204247628,0.4397773279352227,0.4148961566006207,0.402242093820607,0.8443617912033419,55725,1107,1344,869,0.88,f1,0.3637465898757199,47
2026-06-28T17:22:20,Transformer,0.3560777225485766,0.31282254863040887,0.3330515638207946,0.37436439035968083,0.8354333424484415,55101,1731,1425,788,0.9400000000000001,f1,0.3680108437817689,47
2026-06-28T17:22:44,GCN,0.3560777225485766,0.2360695026962253,0.28391280850297246,0.14329801923900648,0.7895699106217705,54291,2550,1425,788,0.72,f1,0.2809198259788689,47
2026-06-28T17:23:06,GraphSAGE,0.37957523723452324,0.18983050847457628,0.25308827960228986,0.12391220661393254,0.7843084585057121,53256,3585,1373,840,0.88,f1,0.24313153415998054,47
2026-06-28T17:23:23,GAT,0.24356077722548578,0.1401091759812841,0.1778877887788779,0.08174849458948945,0.6659142089801986,53533,3308,1674,539,0.9,f1,0.184645766477413,47
2026-06-28T17:27:01,MLP,0.4351558969724356,0.39499589827727644,0.414104493657278,0.42616488213089043,0.8510039019030363,55366,1475,1250,963,0.8,f1,0.37918410041841005,48
2026-06-28T17:31:04,LSTM,0.38770899231812017,0.47560975609756095,0.42718446601941745,0.40269819318435657,0.8455489338503946,55886,946,1355,858,0.89,f1,0.3773820681037176,48
2026-06-28T17:35:28,Transformer,0.3587889742431089,0.30109973454683353,0.32742268041237116,0.3680673800925567,0.8371583750669163,54989,1843,1419,794,0.9400000000000001,f1,0.3626373626373626,48
2026-06-28T17:35:53,GCN,0.35427022141888836,0.24086021505376345,0.2867593269934162,0.1331027678151445,0.7850559594841949,54370,2471,1429,784,0.65,f1,0.2871287128712871,48
2026-06-28T17:36:15,GraphSAGE,0.3258020786262991,0.18766267568974493,0.23815028901734103,0.11599745150062912,0.7570904753751662,53720,3121,1492,721,0.74,f1,0.24502212389380532,48
2026-06-28T17:36:34,GAT,0.3673746046091279,0.14153899721448468,0.2043483725021993,0.10012217172372162,0.7284684917893504,51910,4931,1400,813,0.99,f1,0.1925215723873442,48
2026-06-28T17:39:28,MLP,0.3836421147763217,0.5129909365558912,0.4389865563598759,0.4221801775863631,0.8523199019107636,56035,806,1364,849,0.88,f1,0.3814500326583932,49
2026-06-28T17:44:00,LSTM,0.368278355173972,0.4894894894894895,0.42031975244971637,0.403811060485997,0.8431882170594114,55982,850,1398,815,0.86,f1,0.37238632592100895,49
2026-06-28T17:47:26,Transformer,1.0,0.0374798882208485,0.07225178752162983,0.22005161496385628,0.7162887101085212,0,56832,0,2213,0.01,f1,0.060760325149848096,49
2026-06-28T17:47:52,GCN,0.4139177586985992,0.21929614555901364,0.286697965571205,0.13461883244039105,0.7967737523081585,53580,3261,1297,916,0.5800000000000001,f1,0.27760416666666665,49
2026-06-28T17:48:15,GraphSAGE,0.34252146407591505,0.16878200846136718,0.22613365155131265,0.11596654392318233,0.7848046062929775,53108,3733,1455,758,0.7100000000000001,f1,0.20705521472392638,49
2026-06-28T17:48:35,GAT,0.30908269317668324,0.12402538531278332,0.17701863354037267,0.09104547107229674,0.7306447648383108,52010,4831,1529,684,0.99,f1,0.16741911211437172,49
2026-06-28T17:52:13,MLP,0.4071396294622684,0.4732142857142857,0.43769735244109786,0.42861291925724354,0.8483054136321934,55838,1003,1312,901,0.8300000000000001,f1,0.39037593984962404,50
2026-06-28T17:56:51,LSTM,0.368278355173972,0.46544831524842945,0.4112008072653885,0.4024054679926588,0.8418995193545613,55896,936,1398,815,0.9400000000000001,f1,0.34801901743264657,50
2026-06-28T17:59:30,Transformer,1.0,0.0374798882208485,0.07225178752162983,0.16222424592147047,0.7009590208465638,0,56832,0,2213,0.01,f1,0.060760325149848096,50
2026-06-28T17:59:55,GCN,0.3610483506552192,0.22596153846153846,0.2779613845886241,0.13065289025045765,0.7898146813683818,54104,2737,1414,799,0.61,f1,0.2724890829694323,50
2026-06-28T18:00:21,GraphSAGE,0.3515589697243561,0.22414289830020168,0.27375087966220973,0.12967452640833796,0.7667423146958172,54148,2693,1435,778,0.62,f1,0.2822769953051643,50
2026-06-28T18:00:41,GAT,0.28739267962042475,0.17372302649549304,0.21654749744637386,0.10159403513458985,0.7158235362032426,53816,3025,1577,636,0.74,f1,0.2080892608089261,50
2026-06-28T18:04:20,MLP,0.359692724807953,0.5444596443228454,0.4331972789115646,0.4215503589726786,0.8486329180756815,56175,666,1417,796,0.85,f1,0.38256819693945443,51
2026-06-28T18:09:40,LSTM,0.35110709444193405,0.57006603081438,0.43456375838926176,0.412318187205816,0.8491722728079979,56246,586,1436,777,0.9,f1,0.3740350877192982,51
2026-06-28T18:12:29,Transformer,1.0,0.0374798882208485,0.07225178752162983,0.15041152181259623,0.6896969366494262,0,56832,0,2213,0.01,f1,0.060760325149848096,51
2026-06-28T18:12:56,GCN,0.3474920921825576,0.24008741804558226,0.28397341211225996,0.1372689780961456,0.7901617900490657,54407,2434,1444,769,0.61,f1,0.2900958466453674,51
2026-06-28T18:13:18,GraphSAGE,0.3429733393583371,0.1858017135862913,0.2410288980628771,0.12671247515677017,0.7846048354590376,53515,3326,1454,759,0.97,f1,0.218793055938275,51
2026-06-28T18:13:44,GAT,0.272028920018075,0.15137037968317826,0.19450726978998384,0.0965511006072916,0.7440043370042149,53466,3375,1611,602,0.8200000000000001,f1,0.18985976267529667,51
